,BTCUSDT,ETHUSDT,APTUSDT,SOLUSDT,DOGEUSDT,XRPUSDT,GALAUSDT,ETCUSDT,BNBUSDT,GMTUSDT,LTCUSDT,MATICUSDT
8485,-0.3225319940341431,0.39219596199051887,-0.3656974050789844,-0.32697271346785917,-0.029353965724472797,0.5219838868721,0.6553273013477707,-1.2547199198756327,0.1732914239907405,0.28974032936920613,-0.3345142997178805,-0.02297076536635756
8486,-0.3289361021950621,0.3985429120661368,-0.3656974050789844,-0.32697271346785917,-0.029353965724472797,0.5161631651026005,0.650180620956623,-1.2547199198756327,0.1732914239907405,0.28974032936920613,-0.3402321176749197,-0.028741684949847635
8487,-0.3299601586424743,0.39749997080754484,-0.3656974050789844,-0.32697271346785917,-0.029353965724472797,0.513558998435934,0.64506029325565,-1.2547199198756327,0.169409871369692,0.28974032936920613,-0.33854189026250414,-0.02524910667867397
8488,-0.3299601586424743,0.3930032426499702,-0.3656974050789844,-0.32697271346785917,-0.029353965724472797,0.5144247993017348,0.6532110828633932,-1.2547199198756327,0.17251905142310608,0.28974032936920613,-0.3423898200762643,-0.01886532898434412
8489,-0.3299601586424743,0.3938455426243709,-0.3656974050789844,-0.32697271346785917,-0.029353965724472797,0.5173133030567897,0.6578335790113131,-1.2547199198756327,0.17631768391540892,0.28974032936920613,-0.34039656647307515,-0.01672373160465157
8490,-0.3311559608413226,0.39558648108095873,-0.3656974050789844,-0.32697271346785917,-0.03260820301260847,0.511229873161077,0.65731758313928,-1.2547199198756327,0.17615713161549718,0.28974032936920613,-0.3405501999037096,-0.020763625557435272
8491,-0.33506590147915394,0.3973161573843934,-0.3656974050789844,-0.32697271346785917,-0.03882525937157588,0.5063349696194704,0.6542232045936381,-1.2547199198756327,0.17122094090998308,0.28974032936920613,-0.34285434736914755,-0.026170390300299662
8492,-0.33249704852526896,0.3940436693067746,-0.3656974050789844,-0.32697271346785917,-0.03345252599346982,0.5077676343759174,0.6609070092208874,-1.2547199198756327,0.1743358324877955,0.28974032936920613,-0.34116852361435823,-0.020667638924611875
8493,-0.33249704852526896,0.3968319420625448,-0.3656974050789844,-0.32697271346785917,-0.039394457121086135,0.5026026415495186,0.6572838208150903,-1.2547199198756327,0.16936848080730837,0.28974032936920613,-0.3445458647258104,-0.024188765685175362
8494,-0.33249704852526896,0.39633835864694766,-0.3656974050789844,-0.32697271346785917,-0.03952870332863079,0.49689324959976133,0.6593467398455184,-1.2547199198756327,0.1698468162001413,0.28974032936920613,-0.34729984269398684,-0.026319091499711567
8495,-0.33249704852526896,0.3973342434206103,-0.3656974050789844,-0.32697271346785917,-0.043287092590375775,0.5085310582855405,0.6562459646517198,-1.2547199198756327,0.1684908839967515,0.28974032936920613,-0.3466895283821161,-0.027819654210728073
8496,-0.33249704852526896,0.39097021089333295,-0.3656974050789844,-0.32697271346785917,-0.03365884974469513,0.5088182495549258,0.6696411217872169,-1.2547199198756327,0.17498258020129964,0.28974032936920613,-0.34836891769509326,-0.022200975224587527
8497,-0.33249704852526896,0.3939326344537025,-0.3644019676097511,-0.32697271346785917,-0.03311874712519747,0.5145637249930184,0.675907440325076,-1.2547199198756327,0.17113426784661367,0.28974032936920613,-0.3559897072088869,-0.02232654026727965
8498,-0.33144124516567897,0.39230728896465505,-0.3708448997907742,-0.32697271346785917,-0.025283027049542328,0.5217870708468179,0.6822132732205042,-1.2547199198756327,0.175926217371412,0.28974032936920613,-0.35508212893026037,-0.019815554705446603
8499,-0.33144124516567897,0.3921915941345613,-0.3769129241670437,-0.32697271346785917,-0.01901941049180811,0.5360478391820914,0.6811556317609591,-1.2547199198756327,0.17885535628482185,0.28974032936920613,-0.34660370349498404,-0.017172382899279248
8500,-0.3288387186947762,0.38905094253200256,-0.39457308399935087,-0.32697271346785917,-0.006687264698440054,0.5307334016267325,0.6933056581740599,-1.2547199198756327,0.1831211215067624,0.28974032936920613,-0.33606774380648197,-0.013007819547436794
8501,-0.3312514435845654,0.39235901622162395,-0.38665118274304944,-0.32697271346785917,-0.010571837395443207,0.5242723149894345,0.6831452303665734,-1.2547199198756327,0.1783520959237691,0.28974032936920613,-0.34177762034969195,-0.016556165764646247
8502,-0.33140001874874103,0.3932349551703318,-0.3868099633083082,-0.32697271346785917,-0.012368410087538417,0.5318591256109694,0.6804983272432278,-1.2547199198756327,0.17915656879292163,0.28974032936920613,-0.3388621684546482,-0.018450344322544998
8503,-0.330223478253168,0.3924093208767858,-0.3878686685118443,-0.32697271346785917,-0.012920210335848448,0.5309770321090582,0.6794423610341463,-1.2547199198756327,0.18169269857835701,0.28974032936920613,-0.3390160619603422,-0.017442025693858332
8504,-0.3330552608484133,0.38868263333185493,-0.3822780797778079,-0.32697271346785917,-0.022985011107942932,0.5259829075497161,0.6736406732704333,-1.2547199198756327,0.1784640279834745,0.28974032936920613,-0.34363215674415515,-0.020848535913388977
8505,-0.3333222154305403,0.38868263333185493,-0.3807498738388836,-0.32697271346785917,-0.02407701219994396,0.5215982247084415,0.6694456024786136,-1.2547199198756327,0.1777399150218525,0.28974032936920613,-0.34317266830794746,-0.023489048927346046
8506,-0.3333222154305403,0.38868263333185493,-0.38232836427586225,-0.32697271346785917,-0.023531607236758845,0.5236354773277664,0.6715343753245667,-1.2547199198756327,0.17693592724246676,0.28974032936920613,-0.3437856011917966,-0.02386527165119845
8507,-0.3333222154305403,0.38868263333185493,-0.3827499605447353,-0.32697271346785917,-0.025850843253129696,0.521885696050426,0.6710110890869946,-1.2547199198756327,0.17577108148411213,0.28974032936920613,-0.3437856011917966,-0.025244236174202017
8508,-0.3333222154305403,0.38868263333185493,-0.3907900290830245,-0.32697271346785917,-0.019589784317509906,0.5262525082775003,0.6793792899238147,-1.2547199198756327,0.17890046964860562,0.28974032936920613,-0.3437856011917966,-0.019485598217266697
8509,-0.3333222154305403,0.38868263333185493,-0.38757450955073647,-0.32697271346785917,-0.023561842939616495,0.523328531669313,0.68043414224449,-1.2547199198756327,0.1772503710451525,0.28974032936920613,-0.3437856011917966,-0.019737423953856914
8510,-0.33042397456771977,0.38868263333185493,-0.39162738232231875,-0.32697271346785917,-0.021651883867310873,0.525660893185348,0.6867699394989777,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.01659039474942592
8511,-0.33042397456771977,0.38868263333185493,-0.3839142060895403,-0.32697271346785917,-0.02397555800618456,0.525660893185348,0.6819877928464804,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.021388980429435822
8512,-0.33042397456771977,0.38868263333185493,-0.3953954138598107,-0.32697271346785917,-0.016747956751582027,0.525660893185348,0.6856895379548886,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.014728178619708543
8513,-0.33042397456771977,0.38868263333185493,-0.40762407378024423,-0.32697271346785917,-0.020868835872461133,0.525660893185348,0.686751109080154,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.01649943368043727
8514,-0.33042397456771977,0.38868263333185493,-0.4091107611704321,-0.32697271346785917,-0.019637645721982455,0.525660893185348,0.6941900038729277,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8515,-0.33042397456771977,0.38868263333185493,-0.4105725911650179,-0.32697271346785917,-0.0171722300255025,0.525660893185348,0.7000786548365251,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8516,-0.33042397456771977,0.38868263333185493,-0.40525892202225366,-0.32697271346785917,-0.022939084343777894,0.525660893185348,0.7038481755688891,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8517,-0.33042397456771977,0.38868263333185493,-0.4027779339417833,-0.32697271346785917,-0.02375819697176429,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8518,-0.33042397456771977,0.38868263333185493,-0.3944387721620447,-0.32697271346785917,-0.020484428045287606,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8519,-0.33042397456771977,0.38868263333185493,-0.3909706257529101,-0.32697271346785917,-0.02855887720362893,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8520,-0.33042397456771977,0.38868263333185493,-0.38801959688068177,-0.32697271346785917,-0.03616137516724538,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8521,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.025652078481716023,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8522,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.029600880224635473,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8523,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.029600880224635473,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8524,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.029600880224635473,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8525,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.029600880224635473,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8526,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.029600880224635473,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8527,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.029600880224635473,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8528,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.029600880224635473,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8529,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.029600880224635473,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8530,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.029600880224635473,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8531,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.029600880224635473,0.525660893185348,0.6962806080013214,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8532,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.0405018521185152,0.525660893185348,0.6952274221140123,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8533,-0.33042397456771977,0.38868263333185493,-0.3941163496971165,-0.32697271346785917,-0.031017637489438976,0.525660893185348,0.7031180060172212,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8534,-0.33042397456771977,0.38868263333185493,-0.4126134595237061,-0.32697271346785917,-0.018163492683562654,0.525660893185348,0.7190246868231596,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8535,-0.33042397456771977,0.38868263333185493,-0.41466786004963263,-0.32697271346785917,-0.008463785003520186,0.525660893185348,0.7195634799266079,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8536,-0.33042397456771977,0.38868263333185493,-0.41458551485859185,-0.32697271346785917,-0.016245886170835333,0.5230346895086629,0.7190243963686563,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8537,-0.33042397456771977,0.38868263333185493,-0.4327274113866555,-0.32697271346785917,-0.010387811347243314,0.5288554112781624,0.7362657756790012,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8538,-0.33042397456771977,0.38868263333185493,-0.4265776937146031,-0.32697271346785917,-0.018289244318985487,0.5250497906692632,0.7313315651526855,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8539,-0.33042397456771977,0.38868263333185493,-0.4265776937146031,-0.32697271346785917,-0.021876807433521828,0.5212585979016923,0.7193293829377372,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8540,-0.33042397456771977,0.38868263333185493,-0.4265776937146031,-0.32697271346785917,-0.03564617060047537,0.5110900912195308,0.7085477117787076,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8541,-0.33042397456771977,0.38868263333185493,-0.4265776937146031,-0.32697271346785917,-0.03799696072715686,0.5062008188582999,0.7016143784453741,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8542,-0.33042397456771977,0.38868263333185493,-0.4265776937146031,-0.32697271346785917,-0.03995135812129358,0.509635277930996,0.7005550564114758,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8543,-0.33042397456771977,0.38868263333185493,-0.4224872155891799,-0.32697271346785917,-0.038911046027665486,0.5076249390452982,0.697909553765973,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8544,-0.33042397456771977,0.38868263333185493,-0.4269117555988923,-0.32697271346785917,-0.042686104606160735,0.511924165184593,0.7016034851643899,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.0180149679062519
8545,-0.33042397456771977,0.38868263333185493,-0.4269117555988923,-0.32697271346785917,-0.04670633544522185,0.5116363125651343,0.7000145021135425,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.024332885520606307
8546,-0.33042397456771977,0.38868263333185493,-0.4269117555988923,-0.32697271346785917,-0.051227131105258006,0.509334154291753,0.683092238760819,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.032243483210209534
8547,-0.33042397456771977,0.38868263333185493,-0.4269117555988923,-0.32697271346785917,-0.05199863682725858,0.5067501749635875,0.6768519891508348,-1.2547199198756327,0.1804647715594565,0.28974032936920613,-0.3437856011917966,-0.02950273324135444
8548,-0.33042397456771977,0.38903410706941033,-0.4269117555988923,-0.32697271346785917,-0.05431136970661099,0.505604699591308,0.6866711105978631,-1.2547199198756327,0.18305523541439062,0.28974032936920613,-0.3437856011917966,-0.029627655165151978
8549,-0.3292595328165421,0.39087386046068906,-0.4269117555988923,-0.32697271346785917,-0.057003332275512464,0.5050326172114453,0.6908464759423307,-1.2547199198756327,0.18439441242924326,0.28974032936920613,-0.3437856011917966,-0.029128029884112783
8550,-0.33060377073475766,0.3907673676776232,-0.4269117555988923,-0.32697271346785917,-0.06237280299911252,0.5047467395670772,0.6955634570744061,-1.2547199198756327,0.18305343961441956,0.28974032936920613,-0.3437856011917966,-0.027378467274765006
8551,-0.33101362871005946,0.3903250601428322,-0.4269117555988923,-0.32697271346785917,-0.059956729753944726,0.5070331071006581,0.6966166429617152,-1.2547199198756327,0.1828505340061085,0.28974032936920613,-0.3463676182027322,-0.027378467274765006
8552,-0.3303011242569066,0.39320697530645454,-0.4269117555988923,-0.32697271346785917,-0.05001409113061772,0.5058873036059576,0.7003066798620843,-1.2547199198756327,0.1860557922525482,0.28974032936920613,-0.3418228522581782,-0.032886729668355486
8553,-0.3305625621654035,0.39254189061079237,-0.4269117555988923,-0.32697271346785917,-0.049499091774366955,0.5056011805730533,0.7024230819784865,-1.2547199198756327,0.18780603647267202,0.28974032936920613,-0.3422794037724074,-0.031641709748036706
8554,-0.3315664589481814,0.3886196784174717,-0.4269117555988923,-0.32697271346785917,-0.053363577153730635,0.49959431558449496,0.6971208550431736,-1.2547199198756327,0.18409553698235592,0.28974032936920613,-0.3450174627927908,-0.032514310097076726
8555,-0.33074159677137616,0.38964135429284363,-0.4269117555988923,-0.32697271346785917,-0.0484874062311077,0.5021533147314953,0.7018676904862116,-1.2547199198756327,0.18539550448316833,0.28974032936920613,-0.34516916182191715,-0.030895179445688092
8556,-0.33236298724734026,0.38809500049691326,-0.4269117555988923,-0.32697271346785917,-0.05325852164052114,0.5010130638763072,0.7039874573118609,-1.2547199198756327,0.18450061349716118,0.28974032936920613,-0.34577586590200193,-0.03363969042373205
8557,-0.3305129691622275,0.3912891317912307,-0.4269117555988923,-0.32697271346785917,-0.04851006168158878,0.49958937367129586,0.7034563898662952,-1.2547199198756327,0.18462253497972636,0.28974032936920613,-0.3400156718744137,-0.028041282859661454
8558,-0.32739418816005916,0.3958539198195209,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.7087642454926222,-1.2547199198756327,0.19230452498094575,0.28974032936920613,-0.3400156718744137,-0.02141048090795372
8559,-0.3300698332348463,0.3927089550562989,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.702360830337873,-1.2547199198756327,0.1881265942854432,0.28974032936920613,-0.3400156718744137,-0.02644826428326852
8560,-0.329695410469942,0.3938743605681746,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.698649271483154,-1.2547199198756327,0.18808580459707647,0.28974032936920613,-0.3400156718744137,-0.026072324433644378
8561,-0.3305693908261932,0.3928390618105332,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.7007623195549976,-1.2547199198756327,0.18588325126673422,0.28974032936920613,-0.3400156718744137,-0.027451288956647946
8562,-0.33024267691471487,0.3930935147367418,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.7039386033030125,-1.2547199198756327,0.18531347388689634,0.28974032936920613,-0.3400156718744137,-0.028452791210027972
8563,-0.3308190697650666,0.39185376728397125,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.7076560754219716,-1.2547199198756327,0.18425591846692468,0.28974032936920613,-0.3400156718744137,-0.029578353991418616
8564,-0.3286870508797739,0.39209976974399585,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.7129865658270889,-1.2547199198756327,0.18531235664497525,0.28974032936920613,-0.3400156718744137,-0.025830696277489795
8565,-0.3290084297140021,0.39070541278861515,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.7054838862986859,-1.2547199198756327,0.1846615533096081,0.28974032936920613,-0.3400156718744137,-0.028213141418555687
8566,-0.32759838687725773,0.39310528173775106,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.7060158011923029,-1.2547199198756327,0.18559647465426887,0.28974032936920613,-0.3400156718744137,-0.02558617119088491
8567,-0.32712770892226417,0.3918490931616777,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6990972274828832,-1.2547199198756327,0.18490479917213043,0.28974032936920613,-0.3400156718744137,-0.027342097441982238
8568,-0.3285344469590301,0.39275930226376865,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6990972274828832,-1.2547199198756327,0.1874662954112034,0.28974032936920613,-0.3400156718744137,-0.02583965597459781
8569,-0.3288796850542681,0.3950410018837591,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6990972274828832,-1.2547199198756327,0.18856689870486065,0.28974032936920613,-0.3400156718744137,-0.02408417008118091
8570,-0.32965322752174964,0.3943170854961018,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6990972274828832,-1.2547199198756327,0.18750589074730095,0.28974032936920613,-0.3400156718744137,-0.025089068963231043
8571,-0.3305153579947917,0.39264012966415907,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6990972274828832,-1.2547199198756327,0.18587530088141702,0.28974032936920613,-0.3400156718744137,-0.027849766666832476
8572,-0.3298618913542637,0.39387112110466527,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6990972274828832,-1.2547199198756327,0.18709625240964134,0.28974032936920613,-0.3400156718744137,-0.02860061136712022
8573,-0.32947549948157084,0.39446272525575443,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6990972274828832,-1.2547199198756327,0.18721849681695968,0.28974032936920613,-0.3400156718744137,-0.025849579730256478
8574,-0.32918410686272437,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6990972274828832,-1.2547199198756327,0.1892153995800211,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8575,-0.33093297218224915,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6990972274828832,-1.2547199198756327,0.18729617053841052,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8576,-0.329685963518508,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6990972274828832,-1.2547199198756327,0.18970080046993976,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8577,-0.3299297310950423,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6990972274828832,-1.2547199198756327,0.19100815022685447,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8578,-0.32970385523166135,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6969455330234963,-1.2547199198756327,0.19068088493742918,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8579,-0.3296800734532601,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6958719957180749,-1.2547199198756327,0.19391157237864287,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8580,-0.3295017058733515,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6974805748065467,-1.2547199198756327,0.1931320532188825,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8581,-0.3291211204854516,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.1931320532188825,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8582,-0.32996586581258236,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8583,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8584,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8585,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8586,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.3400156718744137,-0.022840175341541813
8587,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33910451014320664,-0.022840175341541813
8588,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33834451622315787,-0.022840175341541813
8589,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33727971549300895,-0.022840175341541813
8590,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33727971549300895,-0.022840175341541813
8591,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33727971549300895,-0.022840175341541813
8592,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33727971549300895,-0.022840175341541813
8593,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33727971549300895,-0.022840175341541813
8594,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33727971549300895,-0.022840175341541813
8595,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33727971549300895,-0.022840175341541813
8596,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33727971549300895,-0.022840175341541813
8597,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33727971549300895,-0.022840175341541813
8598,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33727971549300895,-0.022840175341541813
8599,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.6996288025186843,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.33621459072125004,-0.022840175341541813
8600,-0.3303343869728297,0.3944462820792616,-0.4269117555988923,-0.32697271346785917,-0.03974152525347785,0.50641337139663,0.7028339307238126,-1.2547199198756327,0.19202517829574894,0.28974032936920613,-0.3384994345902522,-0.022840175341541813
8601,-0.3303343869728297,0.3936425751862449,-0.4269117555988923,-0.32697271346785917,-0.03948178499373767,0.50641337139663,0.7033698364044129,-1.2547199198756327,0.19198431359876067,0.28974032936920613,-0.3386514102741428,-0.022840175341541813
8602,-0.3303343869728297,0.39529786514879595,-0.4269117555988923,-0.32697271346785917,-0.03636409208648894,0.50641337139663,0.7049784154928846,-1.2547199198756327,0.19267898506002246,0.28974032936920613,-0.3378916473201845,-0.022840175341541813
