,BTCUSDT,ETHUSDT,BNBUSDT,DOGEUSDT
7458,-0.3777837199284626,-0.36162184485703264,-0.02171814970315189,-1.213695856654605
7459,-0.3842272305307908,-0.3689569621244654,-0.006163187848430396,-1.1935131685293332
7460,-0.38210114349080293,-0.36939448946992426,-0.005637041287382849,-1.1999939393999735
7461,-0.3763922444377974,-0.3532567911068105,-0.017936553396997623,-1.2206788591493511
7462,-0.3655860877340137,-0.3635503577863891,-0.03420489225170653,-1.1756306558189393
7463,-0.3718745962914708,-0.35780146136918345,-0.03420489225170653,-1.155439760077383
7464,-0.36831750300038213,-0.36213314453750023,-0.03420489225170653,-1.1597578601133671
7465,-0.37382336974767794,-0.3558540315583174,-0.021658437665709962,-1.152891217540183
7466,-0.3649526093067106,-0.3772480832478744,-0.02336146494350888,-1.182772768150377
7467,-0.35052666217575146,-0.39713187756511736,-0.02336146494350888,-1.2371618163420335
7468,-0.3249762813529359,-0.4251263277997873,-0.02336146494350888,-1.2609317468907961
7469,-0.3282831192210701,-0.4287323925450407,-0.02336146494350888,-1.2592283400771689
7470,-0.3323966945274298,-0.43847053120633583,-0.02336146494350888,-1.240522728393664
7471,-0.3330895970810538,-0.44333644889010515,-0.021267482064898258,-1.2325690756049759
7472,-0.3298245962723849,-0.43964096730379787,-0.0021229918676147763,-1.2456231428236801
7473,-0.3320912156121749,-0.4419028319958206,-0.004444716577399088,-1.2298300325680291
7474,-0.3278110737502625,-0.43504523625142566,-0.004444716577399088,-1.2423652575218722
7475,-0.3282124740784963,-0.4334153711717922,-0.004444716577399088,-1.248958447838739
7476,-0.3294111129123628,-0.4321283175761709,-0.004444716577399088,-1.2445007955356187
7477,-0.3210154674876091,-0.44332482129029815,-0.004444716577399088,-1.2511082906046522
7478,-0.3137356152333106,-0.455790697493611,0.00042701504568920523,-1.2755300120381876
7479,-0.3193527821198541,-0.44313282044198865,-0.01292738787926584,-1.2647434037141823
7480,-0.3628809519278875,-0.385902585910914,-0.16244581013885917,-1.1767538738641874
7481,-0.3120294158235424,-0.4499941156561398,-0.08807421817184236,-1.256146859891762
7482,-0.2735768322259079,-0.5200995607728209,-0.025831050264718547,-1.3483169272352136
7483,-0.25493226282667736,-0.543960780528037,0.008581967232906385,-1.3786535082803861
7484,-0.24932857821213628,-0.5470306252076076,0.007756832355089838,-1.38173640391866
7485,-0.27998065862766797,-0.5268279875561259,-0.0012487485682992627,-1.3715428407529286
7486,-0.2669748860120149,-0.5401370544984109,0.007393614725226816,-1.4003410266939718
7487,-0.2716039635571945,-0.5279996029836963,-0.029062241987405923,-1.3708056542914502
7488,-0.26018710804839995,-0.5409064576409635,-0.02426028450155182,-1.3508487430770268
7489,-0.25954854541468375,-0.5408228830810595,-0.01971175662645186,-1.3498074379746319
7490,-0.24895910863728032,-0.5581289683199868,-1.431914574789861e-05,-1.3034597726949277
7491,-0.25925342109864224,-0.5441052191703795,-0.012454480395433065,-1.334607512362847
7492,-0.2561009841064058,-0.5505093177934983,0.010284810984789061,-1.3476540567916198
7493,-0.26380695157253464,-0.5514224126479403,0.007356366879874399,-1.3654055360815607
7494,-0.258509500223153,-0.558119441225513,0.0034525964088829575,-1.369053506897794
7495,-0.25501555857580616,-0.5737687240955791,0.006930197496423762,-1.3762617448840642
7496,-0.250318687811083,-0.5817806005241672,0.006930197496423762,-1.383407071609891
7497,-0.22913815714010888,-0.6200335243271303,0.006930197496423762,-1.4268197239604423
7498,-0.22473942100232325,-0.6372326022128539,0.01702915371168756,-1.42815451342774
7499,-0.23172024354008425,-0.6162392286129009,0.03766258322252414,-1.4807669071093925
7500,-0.2206530765101299,-0.6102085583469771,0.03085807318011924,-1.5134345741993152
7501,-0.21877275793530904,-0.6203625400127193,0.01563334292262286,-1.512204974378166
7502,-0.2223811197731832,-0.6110519366361837,0.021010771167564557,-1.5043898577096386
7503,-0.19202447312500392,-0.6628654504365217,-0.009108905238131793,-1.574069707050505
7504,-0.1902991654938806,-0.6526631258562376,-0.009970587932096597,-1.5731170992867516
7505,-0.18284115706920168,-0.6578193026150905,-0.01773242041450307,-1.5614365271770971
7506,-0.1619281382280061,-0.661280280941142,-0.043911887090440804,-1.522000926598226
7507,-0.17261101006368762,-0.6345966504544065,-0.039377792124357325,-1.5685797087702285
7508,-0.13994078428898504,-0.6597243403145756,-0.06862753445651792,-1.5402687682711882
7509,-0.10818359421449442,-0.7106394903201584,-0.10652019023743597,-1.6511329658020524
7510,-0.11751373470794113,-0.7001146986893133,-0.08429712238858333,-1.6371090835471231
7511,-0.12109140549913011,-0.7136821868681356,-0.09215179238076598,-1.6565531476303768
7512,-0.14202193049127088,-0.6761058130472202,-0.07177808684272002,-1.6165262839634862
7513,-0.13444705935645662,-0.6819419463245547,-0.07328571692177854,-1.6446807460582815
7514,-0.13938038193369873,-0.6931634634736733,-0.0630109876001318,-1.6325877228024674
7515,-0.14909361613811511,-0.7136515570539547,-0.032682551045617125,-1.5867631429705347
7516,-0.15619991089645824,-0.7157837532160015,-0.02840163825594788,-1.5723249759899949
7517,-0.16965032048116546,-0.7059794978968527,-0.027309550607106936,-1.5498002235147472
7518,-0.1687275791004087,-0.715637995014474,-0.03564962872935773,-1.538543869121138
7519,-0.17265585066092204,-0.7279267292067706,-0.03564962872935773,-1.5462039529033045
7520,-0.17793677303016853,-0.7496585492992462,-0.031249344840074578,-1.5465657910410442
7521,-0.18648210548401023,-0.7350701591235766,-0.051882470899995536,-1.5384818142070673
7522,-0.18648210548401023,-0.7206582421549221,-0.06400368302120774,-1.571635614326756
7523,-0.18648210548401023,-0.7259278209275,-0.059256385329124694,-1.565445963423067
7524,-0.18648210548401023,-0.7491205260127027,-0.04264665937143042,-1.5396093492498388
7525,-0.18648210548401023,-0.8189335562408553,0.030893793240203027,-1.4441428105115321
7526,-0.18648210548401023,-0.837819348397054,0.050109192201172825,-1.4328662613545364
7527,-0.18648210548401023,-0.836194732826436,0.045534776256065945,-1.4447748896970718
7528,-0.1997363126258902,-0.8354908485964702,0.04020057557302803,-1.4596757333477783
7529,-0.1997363126258902,-0.7880171492379863,0.07685656573770494,-1.4980474383861502
7530,-0.20940470031601266,-0.7995785782751433,0.07685656573770494,-1.475956297974399
7531,-0.20940470031601266,-0.8144508044713278,0.07685656573770494,-1.4596611751951754
7532,-0.24740086973328257,-0.8476862876676968,0.07685656573770494,-1.442402518030049
7533,-0.2334294203266133,-0.8409246684772921,0.0705072560216331,-1.462870994387317
7534,-0.2314124215087987,-0.8396944612288807,0.0720146125769956,-1.4603008748208852
7535,-0.21881999941844543,-0.8206972193805413,0.06615785767728022,-1.4603008748208852
7536,-0.2162728081516727,-0.8191412307500424,0.060694455886864285,-1.4561769336706398
7537,-0.2162728081516727,-0.7930956664423406,0.03905172638789012,-1.482372959866666
7538,-0.2162728081516727,-0.7844139969636369,0.03516186033458213,-1.4979890547030958
7539,-0.2162728081516727,-0.7738743915396155,0.03516186033458213,-1.5214953075979545
7540,-0.2162728081516727,-0.7702080155987944,0.04009016041329805,-1.5124830936764557
7541,-0.2162728081516727,-0.7955456069875796,0.018318879243908515,-1.4855704129854228
7542,-0.2162728081516727,-0.7943914567899512,0.018386201177394423,-1.4919792021820353
7543,-0.2162728081516727,-0.805716780879414,0.016534723361464887,-1.5037276472407777
7544,-0.2162728081516727,-0.8076497151048708,0.014888273309383249,-1.510558248333674
7545,-0.2162728081516727,-0.8060485528954232,0.02488491873038301,-1.4998165025173011
7546,-0.21298221797396932,-0.8049063841830228,0.02488491873038301,-1.5051885450364462
7547,-0.21298221797396932,-0.8034809567505936,0.02288532542732602,-1.5031421603161188
7548,-0.21298221797396932,-0.8155124236640596,0.02423827655196653,-1.5119140901406802
7549,-0.21298221797396932,-0.8210458918466175,0.027354279938926807,-1.4932805497680093
7550,-0.19038609192597866,-0.8379568715144765,0.052699980343234865,-1.4475958547162255
7551,-0.18805531022675592,-0.8395343711379376,0.055662994949154054,-1.447354687466738
7552,-0.18805531022675592,-0.8474819693912127,0.0653476323870954,-1.4442187569396605
7553,-0.18805531022675592,-0.8280500411644961,0.052814534417104264,-1.4515992772058433
7554,-0.18805531022675592,-0.8359243041790121,0.051733641809015074,-1.4464347324064197
7555,-0.18737205125972456,-0.8281299793970158,0.049016913029104936,-1.4464347324064197
7556,-0.2005944753510167,-0.8057601429504356,0.0539146170132655,-1.4464347324064197
7557,-0.18998069307795862,-0.8251079864971388,0.05356555250614481,-1.4613382261762706
7558,-0.18289579938113243,-0.8333573423855402,0.05356555250614481,-1.4519496850111286
7559,-0.1913496843255318,-0.8403748314060612,0.05356555250614481,-1.437878614178789
7560,-0.1818762901420552,-0.8304496389551049,0.05356555250614481,-1.456575697904095
7561,-0.18116017397736017,-0.8279650208573663,0.05356555250614481,-1.45813351695742
7562,-0.1810061875044796,-0.8306994081346082,0.05478979959418584,-1.4650946307356247
7563,-0.18201317719764398,-0.8443732421366142,0.04696419869983137,-1.471741959717979
7564,-0.17363990067240576,-0.8458986133499994,0.03330222686884543,-1.4859772681496617
7565,-0.16995796720977707,-0.8536644294370147,0.006385191312655136,-1.5078237258144358
7566,-0.17322226122384055,-0.8427023836161444,0.05899359985326713,-1.4947006974232686
7567,-0.17686398704367656,-0.8385300983777847,0.054671837689597824,-1.4049012205270175
7568,-0.17800607599575047,-0.8425270651065913,0.04998127482205361,-1.4251297919555888
7569,-0.17930728511015603,-0.8420274219945285,0.05353336035345979,-1.3974848601930785
7570,-0.17823325411160373,-0.8439140200143932,0.04501750263486859,-1.35764377052225
7571,-0.17973613810440414,-0.8432627870397674,0.04349763836228271,-1.3350479840360585
7572,-0.17950481589035416,-0.8369451763030039,0.046435795465189056,-1.3525543888182958
7573,-0.17816402316148483,-0.8391771607185475,0.04050610465620974,-1.3708073223254666
7574,-0.1816630815642747,-0.8307114267844712,0.041251737378834474,-1.3543177251585785
7575,-0.18364034890976366,-0.8295121886534015,0.048525109740019334,-1.352793500879863
7576,-0.18113523824768174,-0.8270794423182162,0.05303373953924451,-1.345269784818365
7577,-0.18122408501662102,-0.8280706473403217,0.04198808416369215,-1.345269784818365
7578,-0.1798855792865136,-0.8249270806495543,0.04574654957517321,-1.345269784818365
7579,-0.18127925378345633,-0.8244304075708119,0.043485784447475306,-1.345269784818365
7580,-0.1768079353663623,-0.822379627091087,0.04238824505997307,-1.345269784818365
7581,-0.17693286174902956,-0.8164122382781628,0.04139582994690871,-1.3465832699322005
7582,-0.17793214797315504,-0.8183921056509026,0.04465986173573999,-1.343522491620001
7583,-0.17663080741411352,-0.8157495630964446,0.04427086675731173,-1.3094216144270185
7584,-0.17504217417419443,-0.8180251475078959,0.04427086675731173,-1.324406289191464
7585,-0.17288577269144556,-0.8212243727079467,0.040890685294938445,-1.3180311633666122
7586,-0.17288577269144556,-0.81836770464328,0.034897777493519966,-1.294730848193267
7587,-0.17288577269144556,-0.8151562032071784,0.030209561483086178,-1.296050834993399
7588,-0.17288577269144556,-0.8109167487518184,0.03315672308578066,-1.2818422217099976
7589,-0.17288577269144556,-0.8091473964611391,0.03653486370088366,-1.2816187580228469
7590,-0.17288577269144556,-0.7963838970625192,0.04578562282806398,-1.2532325264627215
7591,-0.17288577269144556,-0.7985880761861377,0.04279203765343831,-1.260133837711859
7592,-0.17288577269144556,-0.782520960589279,0.05419766585127794,-1.243455747695866
7593,-0.17288577269144556,-0.7792696946275952,0.05606662318873268,-1.2381118815248624
7594,-0.17288577269144556,-0.7820015117344787,0.04904490989068788,-1.2481562636785648
7595,-0.17288577269144556,-0.7901665031140694,0.04575520095841312,-1.2579851258432273
7596,-0.17288577269144556,-0.7873431938729749,0.04796490941945808,-1.253519306537147
7597,-0.17288577269144556,-0.7909915298758223,0.04835782269278266,-1.259845508515523
7598,-0.17504627392773242,-0.7891296626890151,0.05300316841370467,-1.259845508515523
7599,-0.17855867559251448,-0.7831460389224814,0.047977140770552706,-1.259845508515523
7600,-0.17797322376856062,-0.7846326714155558,0.05054902860766641,-1.260885249735486
7601,-0.17989141704764566,-0.7802118407860944,0.05198153944102968,-1.2556919433304081
7602,-0.18141441614714227,-0.778419361053337,0.05743288972614957,-1.2502395071355126
7603,-0.17981040672888327,-0.7810231238578913,0.05231226659679966,-1.2517558957975912
7604,-0.183895591287369,-0.7729553250399746,0.06199906026809465,-1.2694591336266152
7605,-0.18978758157863118,-0.7719047927976628,0.06634641381662199,-1.275031815628038
7606,-0.1866684756816288,-0.7808437074753933,0.060015227264935356,-1.264181690434286
7607,-0.1798046567696172,-0.7749399429093811,0.06059374264982875,-1.262530357572762
7608,-0.175687312456699,-0.7618171853281626,0.0735816953288202,-1.286670724977378
7609,-0.16504993088908493,-0.7488934494803589,0.07962963902796238,-1.3079088087230037
7610,-0.1704600085579011,-0.7522150381247302,0.07962963902796238,-1.296936055671592
7611,-0.16810351645307742,-0.751603207157702,0.07962963902796238,-1.2974238605496409
7612,-0.15872967888333156,-0.7450031283257565,0.0752715359108106,-1.298277935708255
7613,-0.15096939650918584,-0.7420230685557192,0.07059759867511062,-1.3100009788148614
7614,-0.19974326940572196,-0.7887034522950611,0.11177976921774624,-1.2311674189483102
7615,-0.21086300046338957,-0.8077385130486974,0.11754273589276498,-1.2265860422446107
7616,-0.20737760225961877,-0.8090642570927722,0.12138642583510961,-1.2309185014852901
7617,-0.2067628383766983,-0.8054490542132948,0.12138642583510961,-1.2243915348071726
7618,-0.2085664587564141,-0.8079475026290877,0.12138642583510961,-1.2167692367411886
7619,-0.2065693560457198,-0.8012883496669947,0.12138642583510961,-1.229979127223293
7620,-0.2109956678109881,-0.8113320561702346,0.11530258844588492,-1.2180798137221487
7621,-0.20513182086571924,-0.8066488823706935,0.12201376325101598,-1.2293869145814884
7622,-0.21226258544879084,-0.8009978626437864,0.13024827076412449,-1.2445973445906375
7623,-0.21313020690073115,-0.7956983989846786,0.13933176081131604,-1.251565176433629
7624,-0.2203847553156454,-0.7846412166375989,0.15608973696342687,-1.2641952781761154
7625,-0.21362389420183459,-0.7766618881362826,0.1502628678130571,-1.2572072407486607
7626,-0.21175346092501657,-0.7751302476687292,0.14646113712041786,-1.266616791442615
7627,-0.23341600225367654,-0.7967014002765851,0.16355823710598993,-1.266616791442615
7628,-0.23214176402652964,-0.7969399655941237,0.15952153985828332,-1.2743613404715677
7629,-0.22409415463990634,-0.7969399655941237,0.15473352816237684,-1.282637528695734
7630,-0.224008771084779,-0.7969399655941237,0.1525873712382927,-1.2815821816038018
7631,-0.2113730838058424,-0.7969399655941237,0.1404276616194179,-1.2900338778122769
7632,-0.21459496610777196,-0.7969399655941237,0.14340417228823643,-1.2846794371185275
7633,-0.2053330776008513,-0.7834575982419222,0.13728950427874054,-1.2981375997867546
7634,-0.20263927335062681,-0.7826783423517812,0.13181974880898517,-1.3010244358144682
7635,-0.20263927335062681,-0.7847282553496597,0.13669085992009633,-1.299067038002148
7636,-0.20263927335062681,-0.7834066098213597,0.13894182461925308,-1.3002207066685072
7637,-0.196057381608723,-0.7913498699770444,0.14606805559508118,-1.2927305015521209
7638,-0.20164971212686966,-0.7845853149629384,0.1453106437794568,-1.2986517833354716
7639,-0.20726470295770905,-0.7771099145234898,0.13965237441700318,-1.3142335007869952
7640,-0.21179101437031012,-0.7707488427026429,0.1384697482702143,-1.3107103731588556
7641,-0.20451177174268698,-0.7819772104277598,0.1497451178517727,-1.3061483293632352
7642,-0.20957491208102397,-0.7761563314988651,0.14815218468255986,-1.309929264285325
7643,-0.20373718316500433,-0.7815645535754644,0.15100767517630675,-1.302395877685622
7644,-0.20680731938366947,-0.7761031091504244,0.148832737705759,-1.3061911623319704
7645,-0.21730298085995603,-0.767789644970165,0.1401518681719942,-1.3158153603154719
7646,-0.21283307625713055,-0.775854476822336,0.1420882543017321,-1.306736831037215
7647,-0.2158697168110516,-0.7785304053063711,0.13447139661481367,-1.318303482434375
7648,-0.21720674119554928,-0.7757206606369713,0.1341148268162755,-1.3168317287832938
7649,-0.21641265624610606,-0.776359961037126,0.13657428145894168,-1.313770504293498
7650,-0.20087742972260592,-0.7949984067802947,0.15322546419316607,-1.2917074996306979
7651,-0.2082982138979781,-0.7841260423830629,0.15104523163502637,-1.2994991033055439
7652,-0.2071229583689349,-0.7867372786601405,0.15256807427462038,-1.2949987571250685
7653,-0.21120553698977207,-0.7819800490280276,0.15173286474596892,-1.2967374843767203
7654,-0.21300474746780562,-0.7806406952862583,0.15253109412806687,-1.2966217704216174
7655,-0.21167662385744412,-0.7867521633235213,0.15253109412806687,-1.2966217704216174
7656,-0.21823145767730767,-0.7855548548729182,0.15253109412806687,-1.2966217704216174
7657,-0.2139877041011109,-0.7929231329175276,0.15253109412806687,-1.2966217704216174
7658,-0.21905037918776382,-0.7919394197175244,0.15253109412806687,-1.2966217704216174
7659,-0.22056802701079548,-0.7957907962868612,0.15253109412806687,-1.2966217704216174
7660,-0.21701845685076993,-0.7904353767921848,0.15253109412806687,-1.2925313261539206
7661,-0.2177344501287174,-0.7901967835380115,0.15253109412806687,-1.3006317254693798
7662,-0.2146478296233867,-0.7830611427224642,0.15253109412806687,-1.3203238938713717
7663,-0.2119490544521183,-0.7805132699558591,0.15253109412806687,-1.3344193433719265
7664,-0.209986404279643,-0.7742237091808695,0.15253109412806687,-1.3478157184704294
7665,-0.20731075920485598,-0.7687431055061167,0.15253109412806687,-1.346902893276454
7666,-0.20648619434207438,-0.7689869464892836,0.15253109412806687,-1.3438249179002568
7667,-0.20486560387306008,-0.7617953910818028,0.15253109412806687,-1.3543452152130069
7668,-0.20206839269859067,-0.7616971721189951,0.15253109412806687,-1.344984299923512
7669,-0.19344899755788736,-0.7548293550861539,0.15253109412806687,-1.338451402116699
7670,-0.19183130594928388,-0.7496861447008252,0.15253109412806687,-1.3350460474901138
7671,-0.18854213170194034,-0.7370019084476045,0.15253109412806687,-1.3272694479849882
7672,-0.19267630039307104,-0.7503525839531846,0.15253109412806687,-1.335581999938438
7673,-0.1971572608587514,-0.7559421368717594,0.15253109412806687,-1.337937435105085
7674,-0.1955817352308047,-0.7527964469610245,0.15253109412806687,-1.3350000599435292
7675,-0.1960775090612017,-0.7507064705868445,0.15253109412806687,-1.3342930130427515
7676,-0.1976366098588811,-0.7539183645281198,0.15253109412806687,-1.3377128243635061
7677,-0.19560328014571926,-0.7494295082787902,0.15253109412806687,-1.3351273266551973
7678,-0.2027979162120066,-0.7568313898321078,0.15253109412806687,-1.3433752352212394
7679,-0.20228768456683965,-0.7571605050059628,0.15253109412806687,-1.3417391478074263
7680,-0.20473204092637032,-0.762967476662019,0.15253109412806687,-1.3511035397072273
7681,-0.20423477588410288,-0.7595001383348462,0.15253109412806687,-1.3535388870341436
7682,-0.19732354888656056,-0.750506210877108,0.15253109412806687,-1.3638350462197057
7683,-0.1942875209526893,-0.747293332867105,0.15253109412806687,-1.3665235324850478
7684,-0.1929495379771603,-0.7467035142986196,0.15253109412806687,-1.3705085301409314
7685,-0.19752659932190697,-0.753045727839204,0.15253109412806687,-1.366389913995956
7686,-0.19666967026597726,-0.7453888738397987,0.15253109412806687,-1.3689681397078979
7687,-0.19941177915306774,-0.7479442046594189,0.15253109412806687,-1.3595685391909198
7688,-0.1967253558305766,-0.7467071563066028,0.15253109412806687,-1.36701819580831
7689,-0.19393506266860672,-0.7366821353172347,0.15253109412806687,-1.3753446881268276
7690,-0.19446803422730619,-0.736606564124973,0.15253109412806687,-1.3738073182119743
7691,-0.19857215045006638,-0.7471033563052827,0.15253109412806687,-1.3815060035134075
7692,-0.19758347202375315,-0.7468789808170583,0.15253109412806687,-1.3811533942045218
7693,-0.1924119113831313,-0.7356493765546297,0.15253109412806687,-1.3619881972615469
7694,-0.19318227600216487,-0.7375576451581469,0.15253109412806687,-1.362108072591204
7695,-0.19490365504498097,-0.7376331592834837,0.15253109412806687,-1.3690600083457287
7696,-0.20197096390089975,-0.7532130639750736,0.15253109412806687,-1.3737023128332897
7697,-0.20448243978352143,-0.7531139305662886,0.15253109412806687,-1.3761904644920575
7698,-0.2048300490706827,-0.7541962442389674,0.15253109412806687,-1.3739448670449472
7699,-0.20024679561976244,-0.7461165532314407,0.15253109412806687,-1.3735895010179395
7700,-0.20442983834698603,-0.7469319356707654,0.15253109412806687,-1.37856639401474
7701,-0.20423804011872215,-0.7425269427903664,0.15253109412806687,-1.3780947515197512
7702,-0.2030870299874351,-0.7426927527721273,0.15253109412806687,-1.3805720430143837
7703,-0.2041708493428921,-0.7479166333691422,0.15253109412806687,-1.3762180773754098
7704,-0.21954661138723897,-0.7345716304517461,0.14088147871472945,-1.3881552006468907
7705,-0.21615790157651094,-0.7367102983906462,0.13785497838255267,-1.3881552006468907
7706,-0.2177395426920714,-0.7260105267293788,0.13421205815882575,-1.3881552006468907
7707,-0.21405487457834926,-0.7315810802776501,0.13853836429998068,-1.382474041226601
7708,-0.21130638239047828,-0.7318763413376372,0.1401217497991154,-1.3816578098833174
7709,-0.21125876135864963,-0.7332054085293676,0.13857273453025054,-1.3813077106885454
7710,-0.2105146473008469,-0.732359259738621,0.13426429440652088,-1.3807240076766378
7711,-0.20776235372286522,-0.7361267737539373,0.13811425590690596,-1.376168465099836
7712,-0.207212765316791,-0.7371319479292001,0.13951296026497428,-1.378163301992584
7713,-0.20726655896435897,-0.7352927726714681,0.13660105462546102,-1.377343533869853
7714,-0.20896993283998277,-0.7323291511259394,0.1357924986329584,-1.3781639745637113
7715,-0.2080152789020353,-0.7338229992623228,0.13171626199089603,-1.3772270967091615
7716,-0.20941876671856652,-0.7331078386800011,0.13409355699491932,-1.3776959749180469
7717,-0.20797549849134123,-0.7319249705533687,0.1352300456117027,-1.3760556702900444
7718,-0.2048219982852887,-0.7361093456046477,0.13651463784542495,-1.3725349567587688
7719,-0.2046003152919691,-0.7387129115012302,0.13754363347219367,-1.3717105544504422
7720,-0.20218523271172606,-0.7417197843534638,0.13838975053064917,-1.367585141909188
7721,-0.20566344134417136,-0.7446280135650105,0.14089343241577434,-1.3603653525850077
7722,-0.20516309773470465,-0.7430408570680562,0.13631643551632056,-1.3627497111925424
7723,-0.20924625666427776,-0.739805201806383,0.13256864010185854,-1.366555610336215
7724,-0.20824313316595955,-0.739449600675075,0.13143385717485068,-1.3653707762129923
7725,-0.20907890667735085,-0.7384493113351833,0.12949594353998306,-1.3654894001750326
7726,-0.20907890667735085,-0.7394092265978358,0.1320140079148462,-1.3654894001750326
7727,-0.2109097268848037,-0.7414264223650315,0.1299652024416087,-1.3607438787608672
7728,-0.20895043462670437,-0.7393142808515502,0.13288608308712335,-1.3567292371266717
7729,-0.2089924590008414,-0.7394796411716879,0.13105518484844747,-1.3609971683655573
7730,-0.2065731574165891,-0.7366359139049726,0.1342716766792892,-1.3552127273314412
7731,-0.20686201126857562,-0.7381364444793194,0.13493171848193675,-1.356756303679102
7732,-0.20713874960646106,-0.7377308321288372,0.13452809319297776,-1.3566377500335773
7733,-0.20517805963605196,-0.7351885153909525,0.13628865657325928,-1.3476266046695744
7734,-0.2057626012228715,-0.7372474781054623,0.14297589937161337,-1.3489427090007542
7735,-0.20505794749693962,-0.7365183796191701,0.14438153671717824,-1.347389357345837
7736,-0.20769774209922254,-0.7393042413707809,0.14152926230615426,-1.3501418705100305
7737,-0.20710865818482005,-0.7383533959451741,0.1422680057036353,-1.3501418705100305
7738,-0.20736728613347943,-0.7383451198547992,0.14060460423244903,-1.35419963396629
7739,-0.2097003488796385,-0.7405796827494686,0.1386856434235334,-1.3558637252535835
7740,-0.20818858773789883,-0.7376977431793648,0.14119024747509878,-1.3526597380695322
7741,-0.207900197257188,-0.7376232090178741,0.14119024747509878,-1.3515883094981036
7742,-0.20805645383048155,-0.7376397733994843,0.14119024747509878,-1.352541711953115
7743,-0.20845304316222835,-0.7390891327826369,0.14119024747509878,-1.355161071400668
7744,-0.2083629449551827,-0.7393206946675507,0.14119024747509878,-1.353142308783402
7745,-0.20596010960947475,-0.7376257233580407,0.14119024747509878,-1.3513574444330927
7746,-0.2064297910691002,-0.7374352329695231,0.14119024747509878,-1.3519534630288728
7747,-0.20672470885324445,-0.7381227857785491,0.14119024747509878,-1.3527873920257754
7748,-0.20703157359809543,-0.7386029142543067,0.14119024747509878,-1.3545728937517603
7749,-0.20981055439786456,-0.7405638770291105,0.14119024747509878,-1.357899889949479
7750,-0.21326565607142944,-0.751034908277046,0.14119024747509878,-1.358847308234652
7751,-0.2111315862747939,-0.7455349246217226,0.14119024747509878,-1.3584923626596401
7752,-0.2124075778640323,-0.7496190393056351,0.14119024747509878,-1.3607411494983195
7753,-0.21004431788150246,-0.7463535795223504,0.14119024747509878,-1.359442141468088
7754,-0.21015826295997442,-0.7466738054869284,0.14119024747509878,-1.3619252915212983
7755,-0.20993039876703345,-0.7467887215981672,0.14119024747509878,-1.3638125290773258
7756,-0.21017031047952328,-0.7472401258758383,0.14119024747509878,-1.3575728304665415
7757,-0.21034420475180593,-0.7466494632672426,0.14119024747509878,-1.3574558303495414
7758,-0.21039816255680222,-0.7476755252413859,0.14119024747509878,-1.3603804910888957
7759,-0.2121726790610049,-0.7478149266353998,0.14119024747509878,-1.3592071953010274
7760,-0.20590704489744005,-0.7379925976447712,0.14119024747509878,-1.3424093567012387
7761,-0.20677422745743534,-0.7377690303385916,0.14119024747509878,-1.3433651512054203
7762,-0.207002869025676,-0.7283108467736349,0.14119024747509878,-1.3414553875386743
7763,-0.21293687279310625,-0.7038794086465445,0.14119024747509878,-1.3188531392727092
7764,-0.2129610895329277,-0.7032194727546026,0.14119024747509878,-1.319954326107409
7765,-0.2095222292003025,-0.7119586773926418,0.135292524444117,-1.3232542527757052
7766,-0.20748287817248146,-0.7084898795691423,0.13677686465489347,-1.3164324718036013
7767,-0.2093087437960267,-0.7122949507222667,0.13149962368566492,-1.3110356853446292
7768,-0.20964066295258987,-0.710399626987374,0.13408742405535068,-1.3167694903952576
7769,-0.20737832870627904,-0.708517734876845,0.13408742405535068,-1.304744950517957
7770,-0.2098937021122519,-0.7132014757269141,0.13152103262486636,-1.3054901070008185
7771,-0.21002036150102976,-0.7190352265654625,0.13152103262486636,-1.3067311097310246
7772,-0.20708947258533816,-0.7125430357676574,0.13485993078847247,-1.292973053211441
7773,-0.19160566405230794,-0.6832094984931611,0.15637491310747476,-1.2596690441628047
7774,-0.1922384432430878,-0.6832970419365951,0.15070671209556763,-1.251088700949076
7775,-0.19131136329932652,-0.6825792485385436,0.1516523922287194,-1.2584359553960986
7776,-0.19062923505921736,-0.6811426305475313,0.1501000087521378,-1.265837591547248
7777,-0.1871117243744711,-0.6731684566947508,0.16352054406137706,-1.2777423534520098
7778,-0.17482486224528326,-0.6655546474909732,0.16352054406137706,-1.2887313644410208
7779,-0.1786986032794471,-0.6676308707250694,0.16352054406137706,-1.279494416649856
7780,-0.18339761742005645,-0.6643851568458633,0.16352054406137706,-1.2735254552491397
7781,-0.18826669136679386,-0.6580565478103114,0.16352054406137706,-1.257570813898929
7782,-0.1798641588940575,-0.6649619073910574,0.16352054406137706,-1.266526037779526
7783,-0.17658159750145574,-0.6688465736024435,0.16352054406137706,-1.2735978031016841
7784,-0.17627596259171152,-0.6715265839307227,0.16352054406137706,-1.2794010212499298
7785,-0.18095547816825908,-0.6714105249370435,0.16352054406137706,-1.2710433666996515
7786,-0.18230932202907402,-0.6658135599738657,0.16352054406137706,-1.2690699421502498
7787,-0.17942544013799178,-0.6677576000264169,0.16352054406137706,-1.2747159505536112
7788,-0.18135358861786433,-0.6655518419304842,0.16352054406137706,-1.2678494511478275
7789,-0.18502243631412596,-0.6586562694737257,0.16352054406137706,-1.265357647869139
7790,-0.18445958569220688,-0.6590881473492392,0.16352054406137706,-1.2713754396012162
7791,-0.18223785856238128,-0.6628709159125806,0.16352054406137706,-1.2716386667662598
