,BTCUSDT,ETHUSDT,BNBUSDT,DOGEUSDT
7630,-0.48053911539108585,-0.9055111222295618,0.3612538631430773,-0.11922593098595946
7631,-0.49317480267002245,-0.9055111222295618,0.3490941535242025,-0.12767762719443454
7632,-0.4899529203680929,-0.9055111222295618,0.352070664193021,-0.12232318650068519
7633,-0.49921480887501357,-0.9055111222295618,0.3459559961835251,-0.13578134916891227
7634,-0.501908613125238,-0.9055111222295618,0.34048624071376976,-0.13866818519662594
7635,-0.5054190608864321,-0.9055111222295618,0.3453573518248809,-0.13671078738430575
7636,-0.5024027836982925,-0.9041894767012617,0.3476083165240377,-0.13786445605066489
7637,-0.4958208919563887,-0.9121327368569464,0.35473454749986577,-0.13037425093427868
7638,-0.5014132224745353,-0.9053681818428404,0.3539771356842414,-0.1362955327176294
7639,-0.5070282133053747,-0.8978927814033918,0.34831886632178777,-0.151877250169153
7640,-0.5115545247179758,-0.8915317095825449,0.3471362401749989,-0.14835412254101332
7641,-0.5042752820903527,-0.9027600773076618,0.3584116097565573,-0.1437920787453929
7642,-0.5093384224286897,-0.8969391983787671,0.35681867658734445,-0.14757301366748277
7643,-0.50350069351267,-0.9023474204553664,0.35967416708109134,-0.14003962706777962
7644,-0.5065708297313352,-0.8968859760303264,0.3574992296105436,-0.1438349117141281
7645,-0.5170664912076217,-0.888572511850067,0.3488183600767788,-0.15345910969762955
7646,-0.5125965866047962,-0.896637343702238,0.3468819739470409,-0.14438058041937252
7647,-0.5156332271587173,-0.8993132721862731,0.35449883163395934,-0.15594723181653247
7648,-0.516970251543215,-0.8965035275168733,0.3548554014324975,-0.15447547816545126
7649,-0.5161761665937717,-0.897142827917028,0.3523959467898313,-0.1514142536756553
7650,-0.5006409400702716,-0.9157812736601967,0.33574476405560694,-0.12935124901285533
7651,-0.5080617242456438,-0.904908909262965,0.33792499661374664,-0.13714285268770132
7652,-0.5068864687166006,-0.9075201455400426,0.33640215397415263,-0.13264250650722587
7653,-0.5109690473374378,-0.9122773751721555,0.3372373635028041,-0.13438123375887767
7654,-0.5091698368594042,-0.9136167289139248,0.3372373635028041,-0.13426551980377477
7655,-0.5104979604697657,-0.9136167289139248,0.3372373635028041,-0.14132488793246356
7656,-0.5039431266499022,-0.9136167289139248,0.3372373635028041,-0.1312122701434495
7657,-0.5081868802260989,-0.9209850069585341,0.3372373635028041,-0.14374999942136935
7658,-0.5132495553127518,-0.9200012937585309,0.3372373635028041,-0.14088368435601728
7659,-0.5117319074897202,-0.9200012937585309,0.3372373635028041,-0.13471013914051477
7660,-0.5152814776497457,-0.9200012937585309,0.3372373635028041,-0.13880058340821166
7661,-0.5145654843717983,-0.9200012937585309,0.3372373635028041,-0.13070018409275252
7662,-0.517652104877129,-0.9200012937585309,0.3372373635028041,-0.11100801569076058
7663,-0.5203508800483974,-0.9200012937585309,0.3372373635028041,-0.12510346519131543
7664,-0.5223135302208727,-0.9200012937585309,0.3372373635028041,-0.13849984028981832
7665,-0.5196378851460857,-0.9200012937585309,0.3372373635028041,-0.13758701509584292
7666,-0.5188133202833041,-0.9202451347416978,0.3372373635028041,-0.14066499047203995
7667,-0.5171927298142898,-0.913053579334217,0.3372373635028041,-0.15118528778479012
7668,-0.5143955186398204,-0.9129553603714093,0.3372373635028041,-0.16054620307428502
7669,-0.505776123499117,-0.9060875433385681,0.3372373635028041,-0.167079100881098
7670,-0.5041584318905136,-0.9009443329532394,0.3372373635028041,-0.1704844555076832
7671,-0.50086925764317,-0.8882600967000187,0.3372373635028041,-0.17826105501280876
7672,-0.5050034263343007,-0.9016107722055988,0.3372373635028041,-0.16994850305935905
7673,-0.5094843867999811,-0.9072003251241736,0.3372373635028041,-0.167593067892712
7674,-0.5110599124279278,-0.9040546352134388,0.3372373635028041,-0.17053044305426768
7675,-0.5105641385975308,-0.9019646588392587,0.3363879968349064,-0.1712374899550455
7676,-0.5090050377998514,-0.905176552780534,0.33624015532100926,-0.16781767863429087
7677,-0.5110383675130132,-0.9006876965312044,0.3349463507963901,-0.17040317634259972
7678,-0.5038437314467259,-0.9080895780845221,0.3410536165920002,-0.16215526777655764
7679,-0.503333499801559,-0.908418693258377,0.34061214797306116,-0.1637913551903708
7680,-0.5057778561610896,-0.9142256649144332,0.34061214797306116,-0.15442696329056982
7681,-0.5052805911188222,-0.9107583265872604,0.34061214797306116,-0.15199161596365351
7682,-0.49836936412127986,-0.9017643991295222,0.34061214797306116,-0.16228777514921577
7683,-0.4953333361874086,-0.8985515211195192,0.34061214797306116,-0.1649762614145578
7684,-0.4939953532118796,-0.8979617025510338,0.34061214797306116,-0.16896125907044146
7685,-0.49857241455662626,-0.9043039160916182,0.34061214797306116,-0.16484264292546613
7686,-0.49771548550069655,-0.8966470620922129,0.34061214797306116,-0.16742086863740802
7687,-0.500457594387787,-0.8992023929118331,0.34061214797306116,-0.15802126812042994
7688,-0.4977711710652959,-0.897965344559017,0.34061214797306116,-0.1654709247378202
7689,-0.494980877903326,-0.8879403235696489,0.34061214797306116,-0.1737974170563379
7690,-0.49444790634462654,-0.8878647523773873,0.34061214797306116,-0.1753347869711911
7691,-0.49034379012186635,-0.8983615445576969,0.34061214797306116,-0.16763610166975795
7692,-0.4913324685481796,-0.8985859200459213,0.3417721105549133,-0.16798871097864376
7693,-0.49650402918880143,-0.9098155243083499,0.3353810207059076,-0.18715390792161857
7694,-0.49573366456976786,-0.9079072557048327,0.33594524865399844,-0.18703403259196139
7695,-0.49401228552695176,-0.9078317415794959,0.3362084065487352,-0.1800820968374367
7696,-0.49401228552695176,-0.892251836887906,0.34673195298388393,-0.17543979234987572
7697,-0.49401228552695176,-0.892350970296691,0.3452070524743439,-0.1729516406911079
7698,-0.49401228552695176,-0.8912686566240122,0.34449931202884,-0.1751972381382183
7699,-0.49401228552695176,-0.8993483476315389,0.34684769239190705,-0.1748418721112106
7700,-0.49401228552695176,-0.9001637300708637,0.34643669254136156,-0.17981876510801098
7701,-0.49401228552695176,-0.9045687229512628,0.3459511649970104,-0.17934712261302221
7702,-0.49401228552695176,-0.9044029129695018,0.3446072796752244,-0.1818244141076547
7703,-0.4929284661714948,-0.899179032372487,0.3461730416793999,-0.17747044846868087
7704,-0.5083042282158416,-0.912524035289883,0.33452342626606246,-0.18940757174016176
7705,-0.5049155184051136,-0.910385367350983,0.3314969259338857,-0.1910427037186715
7706,-0.5064971595206741,-0.9210851390122503,0.32785400571015877,-0.19675632312165647
7707,-0.502812491406952,-0.915514585463979,0.3321803118513137,-0.19107516370136668
7708,-0.500063999219081,-0.9152193244039919,0.3337636973504484,-0.1902589323580831
7709,-0.5000163781872523,-0.9138902572122616,0.33221468208158356,-0.1899088331633112
7710,-0.4992722641294496,-0.9147364060030081,0.3279062419578539,-0.18932513015140373
7711,-0.4965199705514679,-0.9109688919876918,0.331756203458239,-0.18476958757460193
7712,-0.4959703821453937,-0.909963717812429,0.3331549078163073,-0.18676442446734998
7713,-0.49602417579296165,-0.911802893070161,0.33024300217679403,-0.18594465634461899
7714,-0.49772754966858546,-0.9147665146156897,0.3294344461842914,-0.18676509703847732
7715,-0.496772895730638,-0.9132726664793064,0.32535820954222905,-0.18582821918392767
7716,-0.4981763835471692,-0.9139878270616281,0.32773550454625233,-0.18629709739281297
7717,-0.4967331153199439,-0.9151706951882604,0.3288719931630357,-0.18465679276481062
7718,-0.49357961511389137,-0.9109863201369814,0.33015658539675796,-0.18113607923353503
7719,-0.4933579321205718,-0.9083827542403989,0.3311855810235267,-0.18031167692520855
7720,-0.4933579321205718,-0.9053758813881654,0.3320316980819822,-0.17618626438395435
7721,-0.4933579321205718,-0.9082841105997121,0.33453537996710736,-0.16896647505977402
7722,-0.4933579321205718,-0.9066969541027579,0.32995838306765357,-0.17135083366730874
7723,-0.4933579321205718,-0.9034612988410846,0.32621058765319155,-0.17515673281098143
7724,-0.4933579321205718,-0.9031056977097767,0.3250758047261837,-0.17397189868775864
7725,-0.49252215860918047,-0.9041059870496684,0.3231378910913161,-0.17385327472571832
7726,-0.4916810752938704,-0.9031460717870159,0.3256559554661792,-0.17385327472571832
7727,-0.48985025508641755,-0.9011288760198202,0.3236071499929417,-0.17859879613988372
7728,-0.4918095473445169,-0.9032410175333015,0.32652803063845637,-0.17458415450568832
7729,-0.49176752297037984,-0.9030756572131639,0.3246971323997805,-0.17031622326680274
7730,-0.49418682455463214,-0.9059193844798791,0.3279136242306222,-0.17610066430091897
7731,-0.49389797070264563,-0.9044188539055323,0.32857366603326976,-0.1745570879532582
7732,-0.4936212323647602,-0.9044188539055323,0.3281700407443108,-0.1746756415987828
7733,-0.4955819223351693,-0.906961170643417,0.3299306041245923,-0.18368678696278562
7734,-0.49499738074834976,-0.9049022079289072,0.3366178469229464,-0.18237068263160583
7735,-0.4957020344742816,-0.9049022079289072,0.33802348426851125,-0.18392403428652282
7736,-0.4930622398719987,-0.9049022079289072,0.34087575867953523,-0.18117152112232937
7737,-0.4936513237864012,-0.9049022079289072,0.3401370152820542,-0.18117152112232937
7738,-0.4933926958377418,-0.9049022079289072,0.34180041675324047,-0.17711375766606985
7739,-0.49105963309158274,-0.9049022079289072,0.3437193775621561,-0.17544966637877646
7740,-0.4925713942333224,-0.9049022079289072,0.3412147735105907,-0.17865365356282759
7741,-0.49285978471403324,-0.9049022079289072,0.3408085996681861,-0.1797250821342562
7742,-0.4927035281407397,-0.9049022079289072,0.3399589819961387,-0.1787716796792449
7743,-0.4923069388089929,-0.9063515673120598,0.34454342446878006,-0.1761523202316917
7744,-0.49239703701603854,-0.9065831291969736,0.3422616638328313,-0.17817108284895788
7745,-0.4947998723617465,-0.9048881578874636,0.34211411680221526,-0.17995594719926722
7746,-0.49433019090212105,-0.904697667498946,0.3431102062289104,-0.17935992860348715
7747,-0.4940352731179768,-0.905385220307972,0.34240995192603196,-0.17852599960658455
7748,-0.4937284083731258,-0.9058653487837296,0.34351639140379264,-0.17674049788059965
7749,-0.4909494275733567,-0.9078263115585334,0.34576366520279067,-0.17341350168288094
7750,-0.4874943258997918,-0.9182973428064689,0.34903512265546466,-0.17246608339770797
7751,-0.48962839569642735,-0.9127973591511455,0.34680019922907057,-0.17282102897271978
7752,-0.48835240410718894,-0.9127973591511455,0.347718203121407,-0.17057224213404043
7753,-0.4907156640897188,-0.9127973591511455,0.3490022298291626,-0.17187125016427185
7754,-0.49060171901124683,-0.9127973591511455,0.34874575380967043,-0.16938810011106153
7755,-0.4908295832041878,-0.9127973591511455,0.3494420815968141,-0.16750086255503405
7756,-0.4908295832041878,-0.9123459548734744,0.34966182157117787,-0.17374056116581826
7757,-0.4908295832041878,-0.9129366174820701,0.34958859100473927,-0.17385756128281837
7758,-0.4908295832041878,-0.9119105555079268,0.3501012425115687,-0.1709329005434641
7759,-0.4908295832041878,-0.9117711541139129,0.3503940361286678,-0.16975960475559593
7760,-0.4908295832041878,-0.9215934831045415,0.342015272087835,-0.15296176615580737
7761,-0.4908295832041878,-0.921817050410721,0.3438232567384144,-0.15391756065998896
7762,-0.4908295832041878,-0.9312752339756778,0.3386669089059221,-0.15200779699324285
7763,-0.4908295832041878,-0.9557066721027682,0.3284488495967518,-0.12940554872727772
7764,-0.4908295832041878,-0.9563666079947101,0.3305060779490988,-0.13050673556197745
7765,-0.494268443536813,-0.9476274033566708,0.3364038009800806,-0.1338066622302737
7766,-0.49222909250899194,-0.9510962011801704,0.3349194607693041,-0.12698488125816998
7767,-0.4940549581325372,-0.9510962011801704,0.34019670173853267,-0.1323816677171421
7768,-0.49438687728910036,-0.9510962011801704,0.3376089013688469,-0.12664786266651384
7769,-0.4921245430427895,-0.9529780932906994,0.33412483910049995,-0.11462332278921317
7770,-0.4946399164487624,-0.9576618341407684,0.33669123053098426,-0.11536847927207472
7771,-0.49476657583754025,-0.9634955849793169,0.33669123053098426,-0.11412747654186861
7772,-0.49183568692184865,-0.9570033941815118,0.33335233236737816,-0.12788553306145212
7773,-0.47635187838881843,-0.9276698569070155,0.31183735004837587,-0.1611895421100885
7774,-0.4769846575795983,-0.9277574003504495,0.317505551060283,-0.15260919889635993
7775,-0.4779117375233596,-0.927039606952398,0.3165598709271312,-0.15995645334338238
7776,-0.47859386576346874,-0.9256029889613857,0.3181122544037128,-0.16735808949453157
7777,-0.482111376448215,-0.9176288151086052,0.30469171909447357,-0.17926285139929343
7778,-0.49439823857740284,-0.9100150059048275,0.2920849060508286,-0.19025186238830438
7779,-0.490524497543239,-0.9120912291389238,0.29794488742307323,-0.1810149145971397
7780,-0.48582548340262965,-0.91533694301813,0.30064560890152525,-0.17504595319642335
7781,-0.48095640945589224,-0.9216655520536818,0.3074177047882465,-0.1590913118462126
7782,-0.4725538769831559,-0.9147601924729358,0.3035193673145221,-0.1680465357268096
7783,-0.46927131559055413,-0.9108755262615498,0.29373538235500096,-0.17511830104896775
7784,-0.4689656806808099,-0.9081955159332705,0.288698184586867,-0.18092151919721355
7785,-0.47364519625735746,-0.9083115749269498,0.29379982801704063,-0.17256386464693518
7786,-0.4749990401181724,-0.9139085398901275,0.2958146290554382,-0.17059044009753355
7787,-0.47211515822709016,-0.9119644998375763,0.29434523498715004,-0.17623644850089493
7788,-0.4740433067069627,-0.914170257933509,0.299340781592889,-0.16936994909511127
7789,-0.47771215440322434,-0.9210658303902676,0.3048509542192763,-0.1668781458164228
7790,-0.47714930378130527,-0.9206339525147541,0.3048126327017443,-0.17289593754850008
7791,-0.47492757665147967,-0.9168511839514126,0.30186176276995924,-0.17315916471354365
7792,-0.4811858336431747,-0.9047605484407029,0.2896774217621566,-0.178161797678262
7793,-0.482234404964749,-0.894734924415043,0.2807280054197441,-0.19086357063407022
7794,-0.4847273759113282,-0.8899564276504836,0.2764091989807963,-0.20935727205460097
7795,-0.5005305966866445,-0.8899564276504836,0.2693114071826891,-0.2219187138896639
7796,-0.49658476908112537,-0.8771548430417296,0.2800739171112038,-0.2219187138896639
7797,-0.49658476908112537,-0.8863177748177269,0.27414094787620324,-0.22124367676262202
7798,-0.4907527839680348,-0.8743012898451865,0.27718442613707295,-0.22408074782449727
7799,-0.4907527839680348,-0.8747798537921652,0.2777755125539071,-0.22960412112370232
7800,-0.4907527839680348,-0.8752947821990489,0.2884875478406116,-0.23603498929090505
7801,-0.4940190063107611,-0.8797778711919808,0.285370340858068,-0.23150889770411054
7802,-0.48858487694179076,-0.8729594004905228,0.2888490775685121,-0.2396661590039234
7803,-0.48858487694179076,-0.8773510212420581,0.2891996404166406,-0.24775741779156102
7804,-0.48858487694179076,-0.8750504216369642,0.29340786984307443,-0.24196794410735056
7805,-0.48858487694179076,-0.8723995392199404,0.29610782288736925,-0.23455661536198258
7806,-0.48858487694179076,-0.8598563023730443,0.3034841323784824,-0.21708994869531606
7807,-0.4934129293934463,-0.8673045426341015,0.29842464386114964,-0.2284890530514022
7808,-0.4913945097271838,-0.8625557092550182,0.30223948635141584,-0.2190968619874012
7809,-0.48870420056423236,-0.8561477512515062,0.3047661345946058,-0.2113764231414036
7810,-0.4957382804581154,-0.8667978613612458,0.29629625412282556,-0.2296674414324219
7811,-0.4926479320973298,-0.8600594772916648,0.2975128946251804,-0.2263162349981055
7812,-0.49810456803998115,-0.8719593012369493,0.2881215629422067,-0.2349241704385897
7813,-0.5192187819114258,-0.9036590643996383,0.2604432695756542,-0.2891980736256813
7814,-0.5160756843516575,-0.893840946794129,0.2604432695756542,-0.27376675563934183
7815,-0.5235982147024606,-0.9057002755382885,0.2604432695756542,-0.28507199716041065
7816,-0.5191504299703134,-0.8988002596761832,0.2604432695756542,-0.274655330493744
7817,-0.5137545907069196,-0.8896782933067791,0.2604432695756542,-0.2627169479520238
7818,-0.517524794895206,-0.897997671457889,0.2604432695756542,-0.26843346087913844
7819,-0.5191672890070196,-0.8989035650953183,0.2604432695756542,-0.27088792412678087
7820,-0.517168588471764,-0.8991431434374362,0.2604432695756542,-0.28016627464224475
7821,-0.5180614345426212,-0.9019730392014638,0.2604432695756542,-0.27786801110802617
7822,-0.5202420002507474,-0.9077760893412323,0.2604432695756542,-0.2804275196823799
7823,-0.5228876010122848,-0.9096318501151988,0.2604432695756542,-0.28527817069080463
7824,-0.5200517009839258,-0.9049703161105812,0.2604432695756542,-0.27930764223552007
7825,-0.5225989046242012,-0.9028182610744195,0.2588645596072283,-0.27394023009494495
7826,-0.5403655273008501,-0.9306343408368294,0.2588645596072283,-0.30953061940497983
7827,-0.5448493159811014,-0.9368003324263137,0.2588645596072283,-0.32516337374741155
7828,-0.5402528351240568,-0.9309969136228949,0.25707702130283605,-0.32308665740243225
7829,-0.5374652435425833,-0.9259419364476642,0.25276462865583094,-0.31561940314854564
7830,-0.5396833199537965,-0.92938088644464,0.2533151883915623,-0.32301950181652794
7831,-0.544576542204315,-0.9333849852640768,0.2639534862639026,-0.32375407576363846
7832,-0.5420724542052321,-0.9312065228811477,0.33408052800618937,-0.32363173663958666
7833,-0.5434516477399599,-0.9335100761980923,0.33112957488224937,-0.32901531672034046
7834,-0.546272684093272,-0.940053254313177,0.3368788519701895,-0.32828512321906256
7835,-0.5448330031121204,-0.9404366474274366,0.3396186706686066,-0.3252404270797372
7836,-0.540423278795296,-0.9317752837523612,0.33584063052693014,-0.30935965502989604
7837,-0.5334552288192297,-0.9258303176438225,0.33238686694043373,-0.296822415705169
7838,-0.5375677684039485,-0.9330639814037722,0.33660011147850577,-0.3085131762331389
7839,-0.5351127815600043,-0.9288939541184084,0.33375795279131226,-0.30652510466256244
7840,-0.5297033918829229,-0.9215443073839606,0.3238159759327055,-0.29258088155499273
7841,-0.5332006449162233,-0.9229331118836874,0.32988219020373166,-0.30091421488832604
7842,-0.5415501523685248,-0.9087349442967692,0.34098762369036084,-0.31030564989959586
7843,-0.5382755321881484,-0.9102220602319856,0.33704570798671196,-0.31526781340288335
7844,-0.5469171101414972,-0.9046841464933374,0.339582577151913,-0.32082268317204765
7845,-0.5390419566121281,-0.9096127288662071,0.3350277676104306,-0.3146847013404739
7846,-0.540644053903127,-0.905532283353414,0.33845103225251305,-0.31270841675549366
7847,-0.5461576014771661,-0.8969530167230978,0.34669288329118897,-0.30272320965490196
7848,-0.5437774812057721,-0.898988781993449,0.33540272281680117,-0.31419641849171387
7849,-0.5547219555146454,-0.8817722121029783,0.35647889522124665,-0.2838222982299532
7850,-0.5579362945736447,-0.8835113280662321,0.36726405484160907,-0.29388820595913223
7851,-0.5567674890928461,-0.8835113280662321,0.3643454732051905,-0.2914671915540966
7852,-0.5576595337309994,-0.8847186251362471,0.36554964767669174,-0.29738435131741014
7853,-0.555100854896127,-0.8829472859039936,0.35779874563205727,-0.2994494630763995
7854,-0.5586573503063256,-0.8933942388760435,0.3627482405815523,-0.2905632792662962
7855,-0.5532098142687795,-0.8874085353085313,0.3544727020014604,-0.30130169625471326
7856,-0.551325838296997,-0.8819839854881053,0.3556889182176768,-0.3034970859363818
7857,-0.5519952186678698,-0.8835935393998218,0.3593331347111306,-0.30361932038204853
7858,-0.5492893561666646,-0.8795719577442291,0.36101414600752646,-0.31291027392728077
7859,-0.5504012259812118,-0.878853008413437,0.3574563826994779,-0.31389744075847525
7860,-0.5482946412439917,-0.8776817837307136,0.36156578717266585,-0.3115506028138112
7861,-0.5510891876443498,-0.8824056787664358,0.3618006077026894,-0.30797697373186417
7862,-0.5478440011366046,-0.876912043547149,0.35794374752225533,-0.3141164629263632
7863,-0.5493205875592715,-0.8783286641107796,0.36080550767308694,-0.3095451755530002
7864,-0.5531758053972073,-0.8832840074273439,0.3629205242910747,-0.30843830062986644
7865,-0.5510088016410675,-0.8824344251386359,0.3617479949778418,-0.3139665561581221
7866,-0.5509243462576402,-0.8856939264599427,0.3617479949778418,-0.3081605030389126
7867,-0.5505382318953924,-0.8848131473859241,0.3617479949778418,-0.3103712620661786
7868,-0.5499165890684264,-0.8809376296799644,0.3617479949778418,-0.31283310352358884
7869,-0.5491677380112782,-0.8793847309356417,0.3617479949778418,-0.3145606454781792
7870,-0.5526972279878893,-0.885263148863562,0.3617479949778418,-0.30912183212836475
7871,-0.551956473864057,-0.8852548358278908,0.36014980625839066,-0.3082612469304301
7872,-0.5475568692257888,-0.8775901532222312,0.35678156774708536,-0.306910061572366
7873,-0.5474357994532789,-0.876258160259175,0.35336848426038625,-0.30224862879513326
7874,-0.5475508296638446,-0.8718709812236836,0.35336848426038625,-0.30627793282443727
7875,-0.5451899548083725,-0.8708852033859914,0.3548794133138732,-0.3001482282761966
7876,-0.5392191897130769,-0.8619538458027711,0.34998468352977774,-0.30867753252866403
7877,-0.5374550475806015,-0.8598264034990064,0.3411577850728005,-0.3131017675046994
7878,-0.5414237383407068,-0.8673906613148377,0.3486017007764035,-0.2991528723065757
7879,-0.5436103760958397,-0.8696928390734306,0.34711717025917954,-0.2976919519267365
7880,-0.5427838193126043,-0.8665092821029609,0.3453601167028356,-0.30328397721241607
7881,-0.5423337031339689,-0.8649844269641991,0.3438707622026156,-0.29753825594102246
7882,-0.5445305289944432,-0.8702447269709863,0.34702341144496285,-0.24089549430251522
7883,-0.5412151891721114,-0.8769376137742679,0.35553922653012093,-0.2306573716751139
7884,-0.5427887056789048,-0.8750260968850102,0.3641841802896706,-0.23623696630048385
7885,-0.5436312575807082,-0.8741105075058471,0.3572411200278941,-0.23532090080180057
7886,-0.5407314056066247,-0.8767252712522737,0.36058638480560135,-0.24506302114564005
7887,-0.5423041701637705,-0.8739328418386839,0.3602196325634115,-0.24529003590159915
7888,-0.5439702915543457,-0.871696006372228,0.3584519052603631,-0.24415521974181698
7889,-0.5424773828705937,-0.875336905809237,0.36222750751904187,-0.2608559695714011
7890,-0.543356037619874,-0.8749674187244902,0.3604300239959741,-0.26264387883500595
7891,-0.5416578328649007,-0.8802009536707269,0.36363130450817893,-0.2610822502795125
7892,-0.5414822455556247,-0.8821230181350976,0.36329890190214265,-0.2497985948220216
7893,-0.5430138245348548,-0.8819979065772918,0.3614700796636642,-0.25341441403106124
7894,-0.5413283222794343,-0.8819395138780477,0.359104910937191,-0.2553283973681475
7895,-0.5416491183378799,-0.8818060370571318,0.36227707602334036,-0.2602727731407062
7896,-0.5383493078499318,-0.8877715787533481,0.36870120144357144,-0.30522413174520135
7897,-0.5351267329280823,-0.8984044061565163,0.3766387593215975,-0.3062942227029326
7898,-0.5353974259020958,-0.8975098783687082,0.3866138216657372,-0.3057597491593731
7899,-0.5356681921706358,-0.8956535088033123,0.3924942635110914,-0.2952784657369133
7900,-0.5352529047797238,-0.9013481852683335,0.4006012368000679,-0.29419761835256397
7901,-0.5352529047797238,-0.9013481852683335,0.39675656167511597,-0.2991748959980952
7902,-0.5352529047797238,-0.9013481852683335,0.3980430662422073,-0.28883897868543373
7903,-0.5352529047797238,-0.8997037053762115,0.39279380693523847,-0.29068841297612136
7904,-0.5343359661482546,-0.9020186152014441,0.38539351861231685,-0.29003687643578036
7905,-0.5355194195377012,-0.8984641420780329,0.3857433246289802,-0.2935140034595769
7906,-0.5358993656215426,-0.8987101062164615,0.3887018103932557,-0.2970873656685644
7907,-0.5350071328693663,-0.8973077657019422,0.38774462833722867,-0.2909371714519049
7908,-0.5350735066867057,-0.899346910735109,0.39093218411945496,-0.2882230253222773
7909,-0.536069047868926,-0.8984606550831776,0.3920760580391295,-0.29693193017749175
7910,-0.5343451593550865,-0.9036504984040216,0.38299899824479167,-0.2866793940238116
7911,-0.5310001123191365,-0.9061889041533457,0.384568404432736,-0.27828336305663237
7912,-0.5306729664847933,-0.9071638851494789,0.38635920101743104,-0.2796029144091725
7913,-0.531291110839681,-0.9045751828088949,0.3846673696898222,-0.27574913770800524
7914,-0.5288503433606364,-0.9083863407574692,0.39056284451455137,-0.28770482488580507
7915,-0.5294453320983497,-0.9090570871076981,0.38847917726018355,-0.2878158373191976
7916,-0.5301127794761915,-0.9084687543267899,0.38703963791277485,-0.28837096111180327
7917,-0.5310223279157096,-0.9067627643142849,0.3888923770918197,-0.2864824918827431
7918,-0.5257032756520833,-0.9141951576441459,0.39695715131014475,-0.3068838667580065
7919,-0.527548709877275,-0.9106468726485605,0.39373082448323726,-0.30111137100248864
7920,-0.5279925004567559,-0.9102069802147105,0.38598038228995846,-0.300211078407395
7921,-0.5291409828193484,-0.9059178407803458,0.3879908494842398,-0.2977375007145684
7922,-0.5318541187674891,-0.9026052695311512,0.3919400198399837,-0.29257823647051273
7923,-0.5318601719996123,-0.9026052695311512,0.3907662736863816,-0.2968183614426172
7924,-0.5296446756315736,-0.9026052695311512,0.3888924249917236,-0.2508748383587982
7925,-0.5312331660221127,-0.9026052695311512,0.3830694065680752,-0.24326823883019322
7926,-0.530216850528746,-0.9026052695311512,0.3853098367306663,-0.21594234834640802
7927,-0.5298059023867753,-0.9030658337222853,0.38652335145251604,-0.21314789585210026
7928,-0.5316966954929317,-0.8986185029428104,0.3864276637770887,-0.2150056727124574
7929,-0.5322292993204165,-0.8976936856355152,0.3817385189877811,-0.1906028188193749
7930,-0.5309394689966873,-0.8994789128800665,0.38382171878266624,-0.14073908610513253
7931,-0.5303770290961121,-0.9017724719392123,0.3837577535797365,-0.13448968700889186
7932,-0.529953925205974,-0.9009328759330553,0.3867643104324472,-0.1327698322410722
7933,-0.5312166582678298,-0.8993676083958803,0.38233177112953576,-0.14869886696064494
7934,-0.5311803617250755,-0.8995656363673313,0.3796732189194141,-0.16352875937122946
7935,-0.5290570910413338,-0.9039791359012327,0.38564681945896506,-0.14857401714375984
7936,-0.5311939721607215,-0.9002585189194497,0.3836674432817151,-0.14178844133918445
7937,-0.5316234734552746,-0.9018248703922324,0.3784852674076228,-0.14554349622075569
7938,-0.5296626535420591,-0.9035780866798585,0.3787425104057899,-0.15192215670205467
7939,-0.530218339965794,-0.8999298910576932,0.3798998061913045,-0.13499773300786144
7940,-0.5300068199831991,-0.9003422281845281,0.38420253874757704,-0.13853670957409758
7941,-0.5288527693258132,-0.9018837334190513,0.3877514724688419,-0.13481959177005642
7942,-0.5291002119161146,-0.9025339552352278,0.3867319745715563,-0.13625458650840894
7943,-0.5377205893292771,-0.8840270130755911,0.3669590443508649,-0.07855493041364403
7944,-0.5377205893292771,-0.8848063905792366,0.36640594700573215,-0.06872119156530665
7945,-0.5560578265756495,-0.8590148498696343,0.30937284045929514,-0.02838127142606217
7946,-0.5576568250324301,-0.8589890631601041,0.31907353435234576,-0.03595622074858429
7947,-0.5576568250324301,-0.8664588059740225,0.33360444244862586,-0.04305067225218451
7948,-0.5576568250324301,-0.8677556789743212,0.331582402210025,-0.03979128838087764
7949,-0.5576568250324301,-0.8622170234190496,0.3204386477778499,-0.06117045417421241
7950,-0.5576568250324301,-0.8687547632290011,0.3287028283604406,-0.0473559328634392
7951,-0.5576568250324301,-0.8677587642505384,0.32873669796247273,-0.0381661156034836
7952,-0.5576568250324301,-0.8682785634887344,0.3318187273602916,-0.033979387531472005
7953,-0.5576568250324301,-0.8654935463698217,0.3265514821970408,-0.041379846151442856
7954,-0.5576568250324301,-0.8621626898272509,0.32475249370377834,-0.04988556913789666
7955,-0.5576568250324301,-0.8643735435767045,0.3267247461520918,-0.05147421561110144
7956,-0.5576568250324301,-0.8644248453594413,0.3209214474349261,-0.048928336752503965
7957,-0.5576568250324301,-0.8645188938029397,0.3233450692133867,-0.04818767438873284
7958,-0.5576568250324301,-0.861210409721279,0.32838491120752933,-0.049879363963695744
7959,-0.5576568250324301,-0.8588516157083271,0.31713601237985434,-0.0624826259844542
7960,-0.5576568250324301,-0.8704929191216194,0.335948979277257,-0.041030303770574594
7961,-0.5576568250324301,-0.8661245481670368,0.3223941038946596,-0.03325964326443143
7962,-0.5576568250324301,-0.8628040189310144,0.3165634983300115,-0.05034831680824725
7963,-0.5576568250324301,-0.8657073856373634,0.32122790138931123,-0.04303357070414471
